Code_commune_INSEE;Nom_commune;Code_postal;
62023;ALLOUAGNE;62157;
62025;AMBLETEUSE;62164;
62032;ANGRES;62143;
62034;ANNEQUIN;62149;
62035;ANNEZIN;62232;
62039;ARLEUX EN GOHELLE;62580;
71444;ST LOUP DE VARENNES;71240;
71445;ST MARCEL;71380;
71448;ST MARTIN BELLE ROCHE;71118;
71456;ST MARTIN EN BRESSE;71620;
71459;ST MARTIN SOUS MONTAIGU;71640;
71460;ST MAURICE DE SATONNAY;71260;
71479;ST SERNIN DU BOIS;71200;
71481;ST SYMPHORIEN D ANCELLES;71570;
71485;ST VALLERIN;71390;
71490;ST VINCENT BRAGNY;71430;
71490;ST VINCENT BRAGNY;71430;
71491;ST YAN;71600;
71493;SAISY;71360;
71519;SERRIGNY EN BRESSE;71310;
71520;SEVREY;71100;
71530;SULLY;71360;
71532;TAIZE;71250;
71532;TAIZE;71250;
71535;TAVERNAY;71400;
71540;TORCY;71210;
71541;TORPES;71270;
71542;TOULON SUR ARROUX;71320;
71543;TOURNUS;71700;
71545;TRAMAYES;71520;
71546;TRAMBLY;71520;
71549;LA TRUCHERE;71290;
71554;VARENNE L ARCONCE;71110;
71555;VARENNES LE GRAND;71240;
71567;VERGISSON;71960;
71568;VERISSEY;71440;
71570;VERJUX;71590;
71574;VERZE;71960;
71578;CLUX VILLENEUVE;71270;
71587;VITRY LES CLUNY;71250;
72007;ARDENAY SUR MERIZE;72370;
72009;ARTHEZE;72270;
72029;BEAUMONT SUR SARTHE;72170;
72045;BRAINS SUR GEE;72550;
72048;BRIOSNE LES SABLES;72110;
72052;CHAHAIGNES;72340;
72054;CHAMPAGNE;72470;
72058;CHANGE;72560;
72065;LA CHAPELLE ST AUBIN;72650;
72066;LA CHAPELLE ST FRAY;72240;
72067;LA CHAPELLE ST REMY;72160;
72070;CHASSILLE;72540;
72073;CHAUFOUR NOTRE DAME;72550;
72078;CHERANCE;72170;
72079;CHERISAY;72610;
72091;CONTILLY;72600;
72095;COULAINES;72190;
72097;COULOMBIERS;72130;
72098;COULONGE;72800;
72101;COURCEMONT;72110;
72102;COURCIVAL;72110;
72103;COURDEMANCHE;72150;
72106;COURTILLERS;72300;
72110;CROSMIERES;72200;
72117;DISSE SOUS LE LUDE;72800;
72137;VILLENEUVE EN PERSEIGNE;72610;
72137;VILLENEUVE EN PERSEIGNE;72610;
95492;LE PLESSIS GASSOT;95720;
95500;PONTOISE;95300;
95509;PUISEUX EN FRANCE;95380;
95523;LA ROCHE GUYON;95780;
95527;ROISSY EN FRANCE;95700;
95554;ST GERVAIS;95420;
95572;ST OUEN L AUMONE;95310;
95580;ST WITZ;95470;
95637;VAUREAL;95490;
95651;VETHEUIL;95510;
97101;LES ABYMES;97142;
97103;BAIE MAHAULT;97122;
97107;CAPESTERRE BELLE EAU;97130;
97111;DESHAIES;97126;
97116;MORNE A L EAU;97111;
97119;PETIT CANAL;97131;
97124;ST CLAUDE;97120;
97129;STE ROSE;97115;
97212;GROS MORNE;97213;
97213;LE LAMENTIN;97232;
97215;MACOUBA;97218;
97216;LE MARIGOT;97225;
97219;LE PRECHEUR;97250;
97221;RIVIERE SALEE;97215;
97227;STE LUCE;97228;
97228;STE MARIE;97230;
97232;LE VAUCLIN;97280;
97302;CAYENNE;97300;
97310;ROURA;97352;
97358;ST ELIE;97312;
97361;AWALA YALIMAPO;97319;
97362;PAPAICHTON;97316;
97405;PETITE ILE;97429;
97408;LA POSSESSION;97419;
97409;ST ANDRE;97440;
97411;ST DENIS;97400;
97411;ST DENIS;97490;
97411;ST DENIS;97490;
97411;ST DENIS;97490;
97412;ST JOSEPH;97480;
97413;ST LEU;97424;
97415;ST PAUL;97460;
97416;ST PIERRE;97410;
97417;ST PHILIPPE;97442;
97418;STE MARIE;97438;
97419;STE ROSE;97439;
97421;SALAZIE;97433;
97422;LE TAMPON;97430;
97424;CILAOS;97413;
97605;CHICONI;97670;
97608;DZAOUDZI;97615;
97611;MAMOUDZOU;97600;
97612;MTSAMBORO;97630;
97701;ST BARTHELEMY;97133;
98711;ANAA;98786;
98713;ARUTUA;98761;
98717;FANGATAU;98765;
98720;HAO;98790;
98720;HAO;98790;
98722;HITIAA O TE RA;98706;
98722;HITIAA O TE RA;98708;
98724;HUAHINE;98731;
98724;HUAHINE;98731;
98726;MAKEMO;98790;
98728;MAUPITI;98732;
98729;MOOREA MAIAO;98728;
98729;MOOREA MAIAO;98729;
98731;NUKU HIVA;98742;
98731;NUKU HIVA;98796;
98732;NUKUTAVAKE;98788;
98740;RANGIROA;98777;
98741;RAPA;98751;
98743;RIMATARA;98752;
98743;RIMATARA;98795;
98744;RURUTU;98753;
98745;TAHAA;98733;
98745;TAHAA;98733;
98745;TAHAA;98733;
98745;TAHAA;98734;
98745;TAHAA;98734;
98746;TAHUATA;98743;
98747;TAIARAPU EST;98721;
98749;TAKAROA;98790;
98750;TAPUTAPUATEA;98735;
98752;TEVA I UTA;98726;
98756;UA HUKA;98744;
98758;UTUROA;98735;
98802;BOULOUPARI;98812;
98808;HOUAILOU;98816;
98812;KOUMAC;98850;
98813;LA FOA;98880;
98817;LE MONT DORE;98810;
98819;OUEGOA;98821;
98822;POINDIMIE;98822;
98824;POUEBO;98824;
98832;YATE;98834;
98833;KOUAOUA;98818;
2A001;AFA;20167;
2A004;AJACCIO;20167;
2A011;ALTAGENE;20112;
32194;LARRESSINGLE;32100;
32199;LASSERADE;32160;
32219;LUPIAC;32290;
32228;MANENT MONTANE;32140;
32236;MARGUESTAU;32150;
32240;MASCARAS;32230;
32242;MASSEUBE;32140;
32246;MAUPAS;32240;
32255;MIRAMONT LATOUR;32390;
32263;MONCASSIN;32300;
32264;MONCLAR;32150;
32268;MONFERRAN SAVES;32490;
32269;MONFORT;32120;
32271;MONGUILHEM;32240;
32273;MONLEZUN;32230;
32277;MONTAMAT;32220;
32296;NOGARO;32110;
32297;NOILHAN;32130;
32301;ORDAN LARROQUE;32350;
32305;PANJAS;32110;
32310;PERCHEDE;32460;
32313;PESSOULENS;32380;
32314;PEYRECAVE;32340;
32317;PEYRUSSE VIEILLE;32230;
32328;POUY ROQUELAURE;32480;
32329;PRECHAC;32390;
32332;PRENERON;32190;
32334;PUJAUDRAN;32600;
32336;PUYLAUSIC;32220;
32338;RAMOUZENS;32800;
32340;REANS;32800;
32344;RISCLE;32400;
32353;SABAILLAN;32420;
32355;SADEILLAN;32170;
32356;ST ANDRE;32200;
32359;ST ANTONIN;32120;
32362;ST AUNIX LENGROS;32160;
32374;ST ELIX;32450;
32378;ST GERME;32400;
32383;ST JUSTIN;32230;
32387;ST LOUBE;32220;
32393;ST MAUR;32300;
32406;ST SAUVY;32270;
32409;SAMARAN;32140;
32413;SARCOS;32420;
32417;LA SAUVETAT;32500;
32424;SEGOS;32400;
32426;SEISSAN;32260;
32430;SERE;32140;
32451;TOURNAN;32420;
32452;TOURNECOUPE;32380;
32456;TUDELLE;32190;
32464;VILLECOMTAL SUR ARROS;32730;
32467;ST CAPRAIS;32200;
33006;ANGLADE;33390;
33015;ARVEYRES;33500;
33018;VAL DE VIRVEE;33240;
33023;AYGUEMORTE LES GRAVES;33640;
33025;BAIGNEAUX;33760;
33026;BALIZAC;33730;
33031;BASSANNE;33190;
33042;BELIN BELIET;33830;
33050;BIEUJAC;33210;
33054;BLAIGNAC;33190;
33058;BLAYE;33390;
33062;BONZAC;33910;
33063;BORDEAUX;33000;
33066;BOURDELLES;33190;
33071;BRANNE;33420;
33072;BRANNENS;33124;
33074;BROUQUEYRAN;33124;
33075;BRUGES;33520;
33079;CADARSAC;33750;
33086;CAMIAC ET ST DENIS;33420;
33091;CANTENAC;33460;
33095;CAPTIEUX;33840;
33099;CARIGNAN DE BORDEAUX;33360;
33104;CASTELNAU DE MEDOC;33480;
33112;CAUMONT;33540;
33117;CAZAUGITAT;33790;
33119;CENON;33150;
33121;CESSAC;33760;
33122;CESTAS;33610;
33126;CIVRAC DE BLAYE;33920;
33129;CLEYRAC;33540;
33135;COURPIAC;33760;
33144;CUDOS;33430;
33147;DAIGNAC;33420;
33156;ESCOUSSANS;33760;
33161;EYRANS;33390;
33171;FOSSES ET BALEYSSAC;33190;
33181;GARDEGAN ET TOURTIRAC;33350;
33182;GAURIAC;33710;
33184;GENERAC;33920;
33188;GISCOS;33840;
33189;GORNAC;33540;
33192;GRADIGNAN;33170;
33197;GUILLOS;33720;
33212;LABESCAU;33690;
33215;LADAUX;33760;
2032;AUBIGNY AUX KAISNES;2590;
2030;AUBENCHEUL AUX BOIS;2420;
2021;ARCHON;2360;
2036;AUGY;2220;
1450;VILLIEU LOYES MOLLON;1800;
1452;VIRIEU LE GRAND;1510;
1447;VILLEREVERSURE;1250;
2014;AMIGNY ROUY;2700;
1446;VILLENEUVE;1480;
1437;VESCOURS;1560;
1436;VESANCY;1170;
1457;VONNAS;1540;
1442;VIEU;1260;
2003;ACY;2200;
1426;VAL REVERMONT;1370;
1414;SUTRIEU;1260;
1431;VAUX EN BUGEY;1150;
1425;LA TRANCLIERE;1160;
1434;VERSAILLEUX;1330;
1415;TALISSIEU;1510;
1423;TOUSSIEUX;1600;
1427;TREVOUX;1600;
1428;VALEINS;1140;
1419;THOIRY;1710;
1352;ST ETIENNE SUR REYSSOUZE;1190;
1335;ST ANDRE LE BOUCHOUX;1240;
1375;ST MARTIN LE CHATEL;1310;
1374;ST MARTIN DU MONT;1160;
1363;ST JEAN LE VIEUX;1640;
1387;ST SULPICE;1340;
1329;ROSSILLON;1510;
1392;SAMOGNAT;1580;
1393;SANDRANS;1400;
1391;SALAVRE;1270;
1204;LE POIZAT LALLEYRIAT;1130;
1249;MIRIBEL;1700;
1204;LE POIZAT LALLEYRIAT;1130;
1239;MASSIGNIEU DE RIVES;1300;
1221;LOMPNIEU;1260;
1238;MASSIEUX;1600;
1233;MARCHAMP;1680;
1213;LEYMENT;1150;
1231;MANZIAT;1570;
1219;LOMPNAS;1680;
1295;PEYZIEUX SUR SAONE;1140;
1306;PONT DE VEYLE;1290;
1296;PIRAJOUX;1270;
1321;REVONNAS;1250;
1301;POLLIAT;1310;
1302;POLLIEU;1350;
1316;PUGIEU;1510;
1328;ROMANS;1400;
1298;PLAGNE;1130;
1307;PORT;1460;
2051;BARZY SUR MARNE;2850;
2046;BARENTON BUGNY;2000;
2038;LES AUTELS;2360;
2043;BAGNEUX;2290;
2250;CUIRY LES CHAUDARDES;2160;
2293;ETAVES ET BOCQUIAUX;2110;
2306;LA FERTE CHEVRESIS;2270;
2295;ETREAUPONT;2580;
2269;DORENGT;2450;
2243;CROUY;2880;
2254;CUTRY;2600;
2282;EPPES;2840;
2283;ERLON;2250;
2376;HAUTEVILLE;2120;
2356;GRISOLLES;2210;
2369;HARCIGNY;2140;
2368;HARAMONT;2600;
2343;GERMAINE;2590;
2357;GRONARD;2140;
2371;HARLY;2100;
2341;GERCY;2140;
2352;GOUY;2420;
2548;LA NEUVILLE LES DORENGT;2450;
2550;NEUVILLE SUR AILETTE;2860;
2536;NAMPTEUIL SOUS MURET;2200;
2540;NESLES LA MONTAGNE;2400;
2492;MONCEAU LES LEUPS;2270;
2544;NEUVE MAISON;2500;
2530;MOULINS;2160;
2488;MOLAIN;2110;
4070;DIGNE LES BAINS;4000;
4097;LA JAVIE;4000;
4139;NOYERS SUR JABRON;4200;
4136;LA MURE ARGENS;4170;
4096;JAUSIERS;4850;
4127;MONTFORT;4600;
4059;CLUMANC;4330;
4068;DAUPHIN;4300;
4143;ORAISON;4700;
2458;DHUYS ET MORIN EN BRIE;2540;
2458;DHUYS ET MORIN EN BRIE;2330;
2480;MESBRECOURT RICHECOURT;2270;
2487;MISSY SUR AISNE;2880;
2484;MEZY MOULINS;2650;
2470;MARTIGNY;2500;
2433;LISLET;2340;
61215;LALEU;61170;
61221;LANDIGOU;61100;
61225;LIGNERES;61240;
61227;LIGNOU;61220;
61230;LONGNY LES VILLAGES;61290;
61230;LONGNY LES VILLAGES;61290;
61231;LONGUENOE;61320;
61233;LONLAY LE TESSON;61600;
61241;LA MADELEINE BOUVET;61110;
61244;MAHERU;61380;
61248;MANTILLY;61350;
61252;MARDILLY;61230;
61259;LE MENIL BERARD;61270;
61267;MENIL HERMEI;61210;
61269;MENIL HUBERT SUR ORNE;61430;
61276;MERRI;61160;
61278;MESSEI;61440;
61281;MONCY;61800;
61291;MONTREUIL LA CAMBE;61160;
61293;MORTAGNE AU PERCHE;61400;
61295;LA MOTTE FOUQUET;61600;
61301;NEAUPHE SOUS ESSAI;61500;
61303;NECY;61160;
61309;PERCHE EN NOCE;61340;
61309;PERCHE EN NOCE;61340;
61309;PERCHE EN NOCE;61340;
61310;NONANT LE PIN;61240;
61314;OCCAGNES;61200;
61316;OMMOY;61160;
61318;ORIGNY LE BUTIN;61130;
61319;ORIGNY LE ROUX;61130;
61324;PASSAIS VILLAGES;61350;
61324;PASSAIS VILLAGES;61350;
61324;PASSAIS VILLAGES;61350;
61326;PERROU;61700;
61327;PERVENCHERES;61360;
61331;LE PLANTIS;61170;
61339;PUTANGES LE LAC;61210;
61345;REMALARD EN PERCHE;61110;
61345;REMALARD EN PERCHE;61110;
61346;LE RENOUARD;61120;
61362;ST ANDRE DE MESSEI;61440;
61365;ST AUBIN D APPENAI;61170;
61374;ST CHRISTOPHE DE CHAULIEU;61800;
61376;ST CLAIR DE HALOUZE;61490;
61384;ST ELLIER LES BOIS;61320;
61389;STE GAUBURGE STE COLOMBE;61370;
61390;ST GEORGES D ANNEBECQ;61600;
61392;ST GERMAIN D AUNAY;61470;
61396;ST GERMAIN DE MARTIGNY;61560;
61405;ST HILAIRE SUR ERRE;61340;
61406;ST HILAIRE SUR RISLE;61270;
61415;ST LEGER SUR SARTHE;61170;
61416;ST LEONARD DES PARCS;61390;
61420;STE MARIE LA ROBERT;61320;
61432;ST MICHEL TUBOEUF;61300;
61449;ST PIERRE LA RIVIERE;61310;
61484;VAL AU PERCHE;61260;
61484;VAL AU PERCHE;61340;
61488;TOUQUETTES;61550;
61491;TOUROUVRE AU PERCHE;61190;
61491;TOUROUVRE AU PERCHE;61190;
61491;TOUROUVRE AU PERCHE;61190;
61496;UROU ET CRENNES;61200;
61503;VIEUX PONT;61150;
61505;VILLEDIEU LES BAILLEUL;61160;
62001;ABLAIN ST NAZAIRE;62153;
62002;ABLAINZEVELLE;62116;
62003;ACHEVILLE;62320;
62004;ACHICOURT;62217;
62017;AIX EN ERGNY;62650;
62021;ALETTE;62650;
62026;AMBRICOURT;62310;
62029;AMETTES;62260;
62030;AMPLIER;62760;
62037;ANZIN ST AUBIN;62223;
62040;ARQUES;62510;
62042;ATHIES;62223;
62045;AUBIGNY EN ARTOIS;62690;
62046;AUBIN ST VAAST;62140;
62063;AVESNES LE COMTE;62810;
62066;AVONDANCE;62310;
62068;AYETTE;62116;
62070;BAILLEUL AUX CORNAILLES;62127;
62072;BAILLEULMONT;62123;
62080;BAPAUME;62450;
62081;BARALLE;62860;
62086;BAVINCOURT;62158;
62090;BEALENCOURT;62770;
62093;BEAULENCOURT;62450;
62096;BEAUMETZ LES CAMBRAI;62124;
62097;BEAUMETZ LES LOGES;62123;
62099;BEAURAINS;62217;
62101;BEAUVOIS;62130;
62103;BEHAGNIES;62121;
62105;BELLE ET HOULLEFORT;62142;
62111;BERLENCOURT LE CAUROY;62810;
62112;BERLES AU BOIS;62123;
62113;BERLES MONCHEL;62690;
62118;BETHONSART;62690;
72137;VILLENEUVE EN PERSEIGNE;72610;
72138;FRESNAY SUR SARTHE;72130;
72150;JOUE L ABBE;72380;
72153;JUPILLES;72500;
72156;LAMNAY;72320;
72159;LAVENAY;72310;
72160;LAVERNAT;72500;
72168;LOUE;72540;
72171;LOUZES;72600;
72172;LE LUART;72390;
72176;LE LUDE;72800;
72183;MARCON;72340;
72186;MARESCHE;72170;
72189;MAROLLES LES BRAULTS;72260;
72195;MEZERAY;72270;
72198;LA MILESSE;72650;
72199;MOITRON SUR SARTHE;72170;
72202;MONHOUDOU;72260;
72203;MONTABON;72500;
72210;MONTREUIL LE HENRI;72150;
72220;NOGENT LE BERNARD;72110;
72226;OIZE;72330;
72232;NOTRE DAME DU PE;72300;
72244;PRECIGNE;72300;
72251;RENE;72260;
72272;STE CEROTTE;72120;
72277;ST DENIS DES COUDRAIS;72110;
72280;ST GEORGES DU BOIS;72700;
72286;ST GERVAIS DE VIC;72120;
72287;ST GERVAIS EN BELIN;72220;
72291;ST JEAN DE LA MOTTE;72510;
72295;ST LONGIS;72600;
72305;ST OUEN DE MIMBRE;72130;
72312;ST PIERRE DES BOIS;72430;
72317;ST REMY DU VAL;72600;
72327;SARCE;72360;
72333;SEMUR EN VALLON;72390;
72335;SILLE LE PHILIPPE;72460;
72346;LA SUZE SUR SARTHE;72210;
72347;TASSE;72430;
72353;THELIGNY;72320;
72359;TORCE EN VALLEE;72110;
72383;VOUVRAY SUR HUISNE;72160;
73006;AIME LA PLAGNE;73210;
73006;AIME LA PLAGNE;73210;
73010;ENTRELACS;73410;
73013;ALBIEZ MONTROND;73300;
73020;ARITH;73340;
73024;LES AVANCHERS VALMOREL;73260;
73025;AVRESSIEUX;73240;
73040;BESSANS;73480;
73042;BILLIEME;73170;
73048;BONVILLARD;73460;
73050;BOURDEAU;73370;
73051;LE BOURGET DU LAC;73370;
73068;CHAMOUSSET;73390;
73075;LA CHAPELLE BLANCHE;73110;
73080;LE CHATEL;73300;
73081;LE CHATELARD;73630;
73084;CHIGNIN;73800;
73085;CHINDRIEUX;73310;
73088;COHENNOZ;73590;
73094;CREST VOLAND;73590;
73097;CURIENNE;73190;
73098;LES DESERTS;73230;
73101;DOUCY EN BAUGES;73630;
73105;LES ECHELLES;73360;
73113;FEISSONS SUR SALINS;73350;
73138;JARRIER;73300;
73146;LESCHERAINES;73340;
73166;MONTENDRY;73390;
73167;MONTGELLAFREY;73130;
73176;MONTVALEZAN;73700;
73182;MOUXY;73100;
73186;NOTRE DAME DE BELLECOMBE;73590;
73190;NOTRE DAME DU PRE;73600;
73202;PLANCHERINE;73200;
73205;LE PONTET;73110;
73206;PRALOGNAN LA VANOISE;73710;
73213;LA RAVOIRE;73490;
73217;ROTHERENS;73110;
73219;ST ALBAN DE MONTBEL;73610;
73222;ST ALBAN LEYSSE;73230;
73223;ST ANDRE;73500;
73224;ST AVRE;73130;
73231;ST ETIENNE DE CUINES;73130;
73237;ST GEORGES D HURTIERES;73220;
73244;ST JEAN DE BELLEVILLE;73440;
73249;ST JEOIRE PRIEURE;73190;
73260;ST MAURICE DE ROTHERENS;73240;
73261;ST MICHEL DE MAURIENNE;73140;
73267;ST PANCRACE;73300;
73268;ST PAUL SUR ISERE;73730;
73277;STE REINE;73630;
73280;ST SORLIN D ARVES;73530;
73281;ST SULPICE;73160;
73283;ST VITAL;73460;
73286;SERRIERES EN CHAUTAGNE;73310;
73288;SONNAZ;73000;
73289;LA TABLE;73110;
2A018;ARBELLARA;20110;
2A019;ARBORI;20160;
2A024;AULLENE;20116;
2A027;AZZANA;20121;
2A062;CARBUCCIA;20133;
2A064;CARDO TORGIA;20190;
2A090;COGGIA;20160;
2A092;CONCA;20135;
2A104;ECCICA SUARELLA;20117;
2A132;GUARGUALE;20128;
2A133;GUITERA LES BAINS;20153;
2A154;MARIGNANA;20141;
2A163;MONACIA D AULLENE;20171;
2A198;OTA;20150;
2A204;PASTRICCIOLA;20121;
2A212;PIANA;20115;
2A215;PIANOTTOLI CALDARELLO;20131;
2A269;SARI SOLENZARA;20145;
2A282;SOCCIA;20125;
2A288;SOTTA;20146;
2A310;SANTA MARIA FIGANIELLA;20143;
2A322;TASSO;20134;
2A330;UCCIANI;20133;
2A362;ZONZA;20124;
2B007;ALBERTACCE;20224;
2B016;ANTISANTI;20270;
2B033;BASTIA;20200;
2B037;BIGUGLIA;20620;
2B043;BRANDO;20222;
2B049;CALENZANA;20260;
2B051;CAMBIA;20244;
2B052;CAMPANA;20229;
2B059;CANAVAGGIA;20235;
2B069;CASABIANCA;20237;
2B087;CERVIONE;20221;
2B095;CORSCIA;20224;
2B101;CROCE;20237;
2B107;ERSA;20275;
2B109;FARINOLE;20253;
2B110;FAVALELLO;20212;
2B123;GHISONACCIA;20240;
2B135;ISOLACCIO DI FIUMORBO;20243;
2B143;LINGUIZZETTA;20230;
2B145;LORETO DI CASINCA;20215;
2B152;LURI;20228;
2B153;MANSO;20245;
2B166;MONTE;20290;
2B167;MONTEGROSSO;20214;
2B167;MONTEGROSSO;20214;
2B168;MONTICELLO;20220;
2B176;NOCARIO;20229;
2B178;NONZA;20217;
2B184;OLCANI;20217;
2B185;OLETTA;20232;
2B188;OLMETA DI TUDA;20232;
2B193;OMESSA;20236;
2B201;PANCHERACCIA;20270;
2B208;PERELLI;20234;
2B213;PIANELLO;20272;
2B223;PIETRALBA;20218;
2B230;PIEVE;20246;
2B231;PIGNA;20220;
2B236;POGGIO DI NAZZA;20240;
2B241;POGGIO MARINACCIO;20237;
2B244;POPOLASCA;20218;
2B246;LA PORTA;20237;
2B251;PRUNELLI DI FIUMORBO;20243;
2B252;PRUNO;20213;
2B263;ROSPIGLIANI;20242;
2B286;SORBO OCAGNANO;20213;
2B293;SANT ANDREA DI COTONE;20221;
2B297;SAN DAMIANO;20213;
2B305;SAN MARTINO DI LOTA;20200;
2B307;SANTA LUCIA DI MORIANI;20230;
2B318;TAGLIO ISOLACCIO;20230;
2B320;TALLONE;20270;
2B328;TOX;20270;
2B338;VALLE D OREZZA;20229;
2B352;VILLE DI PARASO;20279;
2B353;VILLE DI PIETRABUGNO;20200;
2B365;SAN GAVINO DI FIUMORBO;20243;
2B366;CHISA;20240;
1030;BEAUREGARD;1480;
1032;BELIGNEUX;1360;
1022;ARTEMARE;1510;
1013;ARANDAS;1230;
1017;ARGIS;1230;
1038;BENY;1370;
1245;BOHAS MEYRIAT RIGNAT;1250;
1189;INJOUX GENISSIAT;1200;
1171;GEOVREISSET;1100;
1207;LAPEYROUSE;1330;
1255;MONTAGNIEU;1470;
1237;MARTIGNAT;1100;
1214;LEYSSARD;1450;
1262;MONTLUEL;1120;
1208;LAVOURS;1350;
1179;GRIEGES;1290;
1122;CORMARANCHE EN BUGEY;1110;
1104;CHEZERY FORENS;1410;
33218;LAGORCE;33230;
33220;LAMARQUE;33460;
33221;LAMOTHE LANDERRON;33190;
33234;LATRESNE;33360;
33241;LESTIAC SUR GARONNE;33550;
33245;LIGNAN DE BORDEAUX;33360;
33250;LOUBENS;33190;
33253;LOUPIAC;33410;
33268;MARGAUX;33460;
33270;MARIMBAULT;33430;
33274;MARTILLAC;33650;
33277;MASSUGAS;33790;
33280;MAZION;33390;
33281;MERIGNAC;33700;
33285;MOMBRIER;33710;
33292;MONTIGNAC;33760;
33294;MORIZES;33190;
33301;NAUJAN ET POSTIAC;33420;
33302;NEAC;33500;
33303;NERIGEAN;33750;
33306;NOAILLAC;33190;
33310;ORIGNE;33113;
33330;POMPIGNAC;33370;
33331;PONDAURAT;33190;
33347;PUYNORMAND;33660;
33348;QUEYRAC;33340;
33354;RIOCAUD;33220;
33359;ROQUEBRUNE;33580;
33367;ST ANDRE DU BOIS;33490;
33370;ST ANDRONY;33390;
33372;ST ANTOINE DU QUEYRET;33790;
33374;ST AUBIN DE BLAYE;33820;
33376;ST AUBIN DE MEDOC;33160;
33378;ST AVIT ST NAZAIRE;33220;
33385;ST CHRISTOPHE DE DOUBLE;33230;
33394;ST EMILION;33330;
33396;ST ETIENNE DE LISSE;33330;
33400;ST FERME;33580;
33405;ST GENES DE BLAYE;33390;
33406;ST GENES DE CASTILLON;33350;
33417;STE HELENE;33480;
33427;ST LAURENT DU BOIS;33540;
33429;ST LEGER DE BALSON;33113;
33437;ST MAGNE DE CASTILLON;33350;
33441;ST MARTIN LACAUSSADE;33390;
33449;ST MEDARD EN JALLES;33160;
33451;ST MICHEL DE FRONSAC;33126;
33456;ST PALAIS;33820;
33457;ST PARDON DE CONQUES;33210;
33459;ST PEY D ARMENS;33330;
33473;ST SAVIN;33920;
33478;ST SEURIN SUR L ISLE;33660;
33484;ST SYMPHORIEN;33113;
33500;SAMONAC;33710;
33505;LA SAUVE;33670;
33506;SAUVETERRE DE GUYENNE;33540;
33507;SAUVIAC;33430;
33508;SAVIGNAC;33124;
33510;SEMENS;33490;
33513;SILLAS;33690;
33519;LE TAILLAN MEDOC;33320;
33523;TARGON;33760;
33527;LE TEICH;33470;
33529;LA TESTE DE BUCH;33115;
33529;LA TESTE DE BUCH;33115;
33529;LA TESTE DE BUCH;33260;
33538;VALEYRAC;33340;
33540;VENDAYS MONTALIVET;33930;
33543;VERDELAIS;33490;
33544;LE VERDON SUR MER;33123;
33550;VILLENAVE D ORNON;33140;
33550;VILLENAVE D ORNON;33140;
33552;VIRELADE;33720;
33554;YVRAC;33370;
34002;ADISSAN;34230;
34006;AIGNE;34210;
34011;ARBORAS;34150;
34021;BABEAU BOULDOUX;34360;
34023;BALARUC LES BAINS;34540;
34030;BERLOU;34360;
34035;LA BOISSIERE;34150;
34063;CAUX;34720;
34065;CAZEDARNES;34460;
34077;CLAPIERS;34830;
34080;COLOMBIERES SUR ORB;34390;
34084;CORNEILHAN;34490;
34090;LE CRES;34920;
34091;LE CROS;34520;
34096;FAUGERES;34600;
34100;FERRIERES POUSSAROU;34360;
34101;FLORENSAC;34510;
34108;FRONTIGNAN;34110;
34110;GALARGUES;34160;
34113;GIGEAN;34770;
34115;GORNIES;34190;
34116;GRABELS;34790;
34118;GUZARGUES;34820;
34123;JUVIGNAC;34990;
34126;LAMALOU LES BAINS;34240;
34128;LAROQUE;34190;
2444;LUGNY;2140;
2459;MARCY;2720;
2432;LIME;2220;
2649;ROCOURT ST MARTIN;2210;
2601;PIGNICOURT;2190;
2640;RENANSART;2240;
2657;ROUGERIES;2140;
2598;PERNANT;2200;
2607;PLOISY;2200;
2602;PINON;2320;
2636;REGNY;2240;
2658;ROUPY;2590;
2413;LAVAL EN LAONNOIS;2860;
2406;LANDRICOURT;2380;
2400;LAFFAUX;2880;
2409;LAPPION;2150;
2388;IVIERS;2360;
2401;LAIGNY;2140;
2421;LESGES;2220;
2424;LEURY;2880;
2425;LEUZE;2500;
2431;LIEZ;2700;
2575;ORIGNY STE BENOITE;2390;
2590;PARGNY LA DHUYS;2330;
2555;NOGENT L ARTAUD;2310;
2594;PASSY EN VALOIS;2470;
2553;NIZY LE COMTE;2150;
2572;ORAINVILLE;2190;
2584;PAPLEUX;2260;
2571;OMISSY;2100;
2581;PAARS;2220;
2810;VILLERS COTTERETS;2600;
2815;VILLERS ST CHRISTOPHE;2590;
2806;VILLENEUVE SUR FERE;2130;
2807;VILLEQUIER AUMONT;2300;
2804;VILLEMONTOIRE;2210;
2782;LE VERGUIER;2490;
2784;PETIT VERLY;2630;
2767;VAUXREZIS;2200;
2777;VENDIERES;2540;
2763;VASSENY;2220;
3057;LA CHAPELLE AUX CHASSES;3230;
3094;CREUZIER LE VIEUX;3300;
3105;DROITURIER;3120;
3078;CHOUVIGNY;3450;
3085;COULANDON;3000;
3053;CHANTELLE;3140;
3074;CHEVAGNES;3230;
3068;CHATELUS;3120;
3060;CHARMEIL;3110;
3079;CINDRE;3220;
3020;BEAUNE D ALLIER;3390;
3016;BARBERIER;3140;
2822;VIVIERES;2600;
3052;CHAMBLET;3170;
2831;WATIGNY;2830;
3013;AVERMES;3000;
3002;AGONGES;3210;
3039;BRESNAY;3210;
2828;VREGNY;2880;
3010;AUDES;3190;
4161;MEOLANS REVEL;4340;
4167;LA ROBINE SUR GALABRE;4000;
4198;ST VINCENT LES FORTS;4340;
4193;ST PAUL SUR UBAYE;4530;
4151;PIERRERUE;4300;
2738;TERGNIER;2700;
