Cadre d'exercice professionnel,,,,,,,,mot-clé pour API,,,,,,,Déduction orientation guichet,,,,,,Contrôle de cohérence si activité principale,,,,,liste référénce,,,Métiers d'art,Régime d'imposition des benefices si typePersonne = P et microEntreprise = false,,,,,,,Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false,,,,,Régime d'imposition des benefices si typePersonne = P et microEntreprise = false,,,,,,Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false,,,,,,,Régime d'imposition des benefices si typePersonne = P et microEntreprise = false,,,,,,,,,,,,,,Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false,,,,,,,,,,,,SI Type Personne = P et si microentreprise =false,,,,
CodeN1,"Niv. 1 
(Domaine d'activité général)",CodeN2,"Niv. 2
(précision sur le domaine d'activité)",CodeN3,"Niv. 3
(précision du type d'exercice professionnel si besoin)",CodeN4,"Niv. 4
(précision détaillée du type de profession si besoin)",MOT SPECIFIQUE,MOT GENERIQUE,Autres,,mot d'exclusion,Code final,,Affiliation si principale (hors prolongement agricole),Caisse de retraite spéciale,Forme exercice Activité si  effectif < 11 (hors prolongement agricole),Forme exercice d'activité si JQPA non revendiquée (hors proongement agricole),Forme exercice Activité si prolongement agricole,RESEAU ASSISTANCE,Codes APE compatibles,déduction de precisionActivite,"si microEntreprise = true, déduction de regimeImpositionBenefices",,,Affiliateur,Forme d'activité,Encodage ACOSS,,Régime d'imposition des bénéfices,"Si Micro BIC =""null""","Si Réel simplifié BIC =""null""","Si Réel normal BIC = ""null""","Si Régime d'imposition à l'IS = ""true""","Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""","Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""",Si Franchise en base TVA = false ,Si Réel simplifié TVA = false,Si Réel normal TVA = false,Si Mini réel TVA = false ,"Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an",Régime d'imposition des bénéfices (1) ,"Si Déclaration Contrôlée BNC =""null""","Régime Spécial BNC =""null""","Si Régime d'imposition à l'IS = ""true""","Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""","Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""",Si Franchise en base TVA = false ,Si Réel simplifié TVA = false,Si Réel normal TVA = false,Si Mini réel TVA = false ,Assujettissement à la TVA en cas d’opérations imposables sur option = false,"Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an",Option pour la tenue d’une comptabilité créances/dettes,Régime d'imposition des bénéficces (1) ,"Si Micro BA =""null""","SI Réel simplifié BA =""null""",Si Réel normal BA = null,Si Forfait forestier = null,Revenus fonciers,"Si Régime d'imposition à l'IS = ""true"" ","Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""",Exercice d’activités accessoires de nature agricole,Exercice d’activités accessoires de nature agricole et Micro BIC = null,Exercice d’activités accessoires de nature agricole et Réel simplifié BIC = null,Exercice d’activités accessoires de nature agricole et Réel Normal BIC = null,Exercice d’activités accessoires de nature agricole et Spécial BNC = null,“Option pour la tenue d’une comptabilité créances/dettes”,Régime d'imposition à la TVA,Si Remboursement forfaitaire agricole = null,Option particulière à la TVA : Pour la TVA en tant que bailleur de biens ruraux,Option particulière à la TVA : Pour de dépôt d’une déclaration de régularisation portant sur l’exercice comptable,Option particulière à la TVA : Pour le dépôt de déclarations trimestrielles sur la base des recettes réalisées,Option particulière à la TVA : pour le dépôt de déclarations mensuelles sur la base de recettes réalisées,“Régime d’imposition de la TVA (activités accessoires de nature agricole),Si Franchise en base TVA= null,Si Réel simplifié TVA = null,Si Réel normal TVA = null,Assujettissement à la TVA en cas d’opérations imposables sur option,"Option pour le dépôt de déclarations trimestrielles, si TVA inférieure à 4000€/an",Régime d'imposition des bénéfices (1) ,,,Régime d'imposition à la TVA,si Régime simplifié TVA = null
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",04,Activités juridiques,08,Autres activités juridiques,juriste,"droit, expertise juridique, conseil",,,"avocat, notaire, expert-comptable, commissaire, mandataires judiciaires, greffier",07040408,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,69.10Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>3</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",04,Activités juridiques,09,Avocat,"avocat, conseil, ","ficaliste, famille, affaire, pénaliste, droit, étrangers, société, arbitrage, conseil",,,,07040409,,ACOSS,CNBF,LIBERALE_REGLEMENTEE,LIBERALE_REGLEMENTEE,Non applicable,,69.10Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>3</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",04,Activités juridiques,10,Notaire,"notaire, clerc","droit, immobilier, acte, notarié,conseil",,,,07040410,,ACOSS,CPRN,LIBERALE_REGLEMENTEE,LIBERALE_REGLEMENTEE,Non applicable,,69.10Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",04,Activités juridiques,[$-40012,Commissaire de justice,"huissier, commissaire-priseur",,,,,07040412,,ACOSS,CAVOM,LIBERALE_REGLEMENTEE,LIBERALE_REGLEMENTEE,Non applicable,,69.10Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",05,Activités comptables,01,Expert-comptable,Expert-comptable,"comptes, conseil, budget",,,,07040501,,ACOSS,CAVEC,LIBERALE_REGLEMENTEE,LIBERALE_REGLEMENTEE,Non applicable,,69.20Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",05,Activités comptables,02,Commissaire aux comptes,Commissaire aux comptes,"comptes, contrôle, budget",,,,07040502,,ACOSS,CAVEC,LIBERALE_REGLEMENTEE,LIBERALE_REGLEMENTEE,Non applicable,,69.20Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",05,Activités comptables,03,Autres activités comptables,"comptable, consultant","comptes, conseil, budget",,,"expert-comptable, commissaire aux comptes",07040503,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,69.20Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",06,Activités des sièges sociaux ,01,Centre de gestion agréé ou association de gestion et de comptabilité composé(e) en majorité de membres désignés par des organisations professionnelles agricoles ou des chambres d'agriculture,"conseil, spécialiste, expert, gestionnaire","conseil, assistance, entreprise, gestion, planification, stratégie, budgétisation,soutien,marketing, politique, ressources humaines,supervision, holding, sièges sociaux",,,,07040601,,MSA,,COMMERCIALE,COMMERCIALE,Non applicable,,70.10Z,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",06,Activités des sièges sociaux,02,Activités des sièges sociaux et des sièges d'entreprises,"consultant, expert","sièges sociaux, conseil, gestion",,,,07040602,,ACOSS,,COMMERCIALE,COMMERCIALE,Non applicable,,70.10Z ,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",07,Conseil en relations publiques et communication,01,"Agence de communication, marketing, Conseil en image","consultant,expert, communiquant, spécialiste","conseil, image, communication, marketing",,,,07040701,,ACOSS,,COMMERCIALE,COMMERCIALE,AGRICOLE (NON ACTIF),,70.21Z,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",07,Conseil en relations publiques et communication,02,Conseil et accompagnement en communication et relations publiques,"consultant,expert, communiquant, spécialiste","conseil, communication, relation publique",,,,07040702,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,70.21Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",08,Conseil pour les affaires et conseil de gestion,01,Conseil commercial,"conseil, commercial, stratégie de vente, commercialisation, consultant, conseiller, ",,,,,07040801,,ACOSS,,COMMERCIALE,COMMERCIALE,AGRICOLE (NON ACTIF),,70.22Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,04,"Activités bancaires, financières, d'assurances, de gestion, comptables et juridiques",08,Conseil pour les affaires et conseil de gestion,02,Autres activités de conseil,"conseil, aide, soutien, stratégie, facilitation, coaching, consultant, conseiller, ",,,,,07040802,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,70.22Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",01,Activités d'architecture et d'ingénierie,01,"Architecte, architecte d'intérieur","Architecte, architecte d'intérieur, maître d'œuvre ","architecture, maison, intérieur, agencement, désign",,,,07050101,,ACOSS,CIPAV,LIBERALE_REGLEMENTEE,LIBERALE_REGLEMENTEE,Non applicable,,71.11Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",01,Activités d'architecture et d'ingénierie,02,"Maîtrise d'œuvre, ingénieur-conseil","maitre d'œuvre, concepteur, architecte, agenceur, décorateur, dessinateur, étalagiste","plan, architecture",,,,07050102,,ACOSS,CIPAV,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,71.11Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",01,Activités d'architecture et d'ingénierie,03,Géomètre,Géomètre,"plan, mesurage",,,,07050103,,ACOSS,CIPAV,LIBERALE_REGLEMENTEE,LIBERALE_REGLEMENTEE,Non applicable,,71.12A,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",01,Activités d'architecture et d'ingénierie,04,Autres activités de géomètre,"géomètre, topographe, mesureur","plan, mesurage",,,,07050104,,ACOSS,CIPAV,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,71.12A,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>2</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",01,Activités d'architecture et d'ingénierie,06,"Ingénierie, études techniques à titre indépendant","Ingénieur, expert, scientifique, spécialiste","plan, conception, architecture,maison, construction",,,,07050106,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,71.12B,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",01,Activités d'architecture et d'ingénierie,07,Economiste de la construction,,,,,,07050107,,ACOSS,CIPAV,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,74.90A,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",02,Contrôle technique automobile,00,,"mécanicien, expert, contrôleur, vérificateur, auditeur","contrôle, technique, automobile, voiture",,,,07050200,,ACOSS,,ARTISANALE,LIBERALE_NON_REGLEMENTEE,Non applicable,,71.20A,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",03,"Analyses, essais et inspections techniques",00, ,"Ingénieur, expert, scientifique, spécialiste, analyste, inspecteur","analyse, essai, inspection, technique",,,,07050300,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,71.20B,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",04,Diagnostic technique immobilier,00,,"diagnostiqueur, Ingénieur, expert, scientifique, spécialiste","diagnostic, immobilier",,,,07050400,,ACOSS,,COMMERCIALE,COMMERCIALE,AGRICOLE (NON ACTIF),,71.20B,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",05,Recherche-développement scientifique,00,,"chercheur, consuttant, analyste, scientifique, spécialiste, expert, ","recherche, développement, science",,,,07050500,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,72.11Z  ; 72.19Z  ; 72.20Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",06,Activités des agences de publicité,00,,publicitaire,"publicité, agence",,,,07050600,,ACOSS,,COMMERCIALE,COMMERCIALE,AGRICOLE (NON ACTIF),,73.11Z,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",07,Pose d’affiches.,00,,"poseur, ","affiche, pose d'affiche",,,,07050700,,ACOSS,,ARTISANALE,COMMERCIALE,AGRICOLE (NON ACTIF),,73.11Z,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",08,Régie publicitaire de médias,00,,"régisseur, publicitaire, régie","publicité, média",,,,07050800,,ACOSS,,COMMERCIALE,COMMERCIALE,AGRICOLE (NON ACTIF),,73.12Z,"""99""
precisionAutre = ""Activité de services""",micro BIC,,,,,,,Micro BIC ,Réel simplifié BIC ,Réel normal BIC ,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA ,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Activités de services,05,"Activités spécialisées, scientifiques et techniques",09,Études de marché et sondages,00,,"analyste, auditeur, sondeur, consultant, auditeur","marché, sondage, étude",,,,07050900,,ACOSS,,LIBERALE_NON_REGLEMENTEE,LIBERALE_NON_REGLEMENTEE,AGRICOLE (NON ACTIF),,73.20Z,"""99""
precisionAutre = ""Activité de services""",Spécial BNC,,,,,"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>",,,,,,,,,,,,,,Déclaration Contrôlée BNC,Régime Spécial BNC,Option pour l'imposition sur les sociétés IS ,Réel simplifié IS ,Réel normal IS ,Franchise en base TVA,Réel simplifié TVA ,Réel normal TVA ,Mini réel TVA ,Assujetissement de la TVA en cas d'opérations imposables sur options,Si applicable ,True or false,"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
