Cadre d'exercice professionnel;;;;;;;;;;Déduction orientation guichet;;;;;;Contrôle de cohérence si activité principale;;;;;liste référénce;;;Métiers d'art;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;;;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;;;;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;;;;;;;;SI Type Personne = P et si microentreprise =false;;;;
CodeN1;"Niv. 1 
(Domaine d'activité général)";CodeN2;"Niv. 2
(précision sur le domaine d'activité)";CodeN3;"Niv. 3
(précision du type d'exercice professionnel si besoin)";CodeN4;"Niv. 4
(précision détaillée du type de profession si besoin)";Code final;;Affiliation si principale (hors prolongement agricole);Caisse de retraite spéciale;Forme exercice Activité si  effectif < 11 (hors prolongement agricole);Forme exercice d'activité si JQPA non revendiquée (hors proongement agricole);Forme exercice Activité si prolongement agricole;RESEAU ASSISTANCE;Codes APE compatibles;déduction de precisionActivite;si microEntreprise = true, déduction de regimeImpositionBenefices;;;Affiliateur;Forme d'activité;Encodage ACOSS;Métiers d'art;Régime d'imposition des bénéfices;"Si Micro BIC =""null""";"Si Réel simplifié BIC =""null""";"Si Réel normal BIC = ""null""";"Si Régime d'imposition à l'IS = ""true""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""";Si Franchise en base TVA = false ;Si Réel simplifié TVA = false;Si Réel normal TVA = false;Si Mini réel TVA = false ;Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an;Régime d'imposition des bénéfices (1) ;"Si Déclaration Contrôlée BNC =""null""";"Régime Spécial BNC =""null""";"Si Régime d'imposition à l'IS = ""true""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""";Si Franchise en base TVA = false ;Si Réel simplifié TVA = false;Si Réel normal TVA = false;Si Mini réel TVA = false ;Assujettissement à la TVA en cas d’opérations imposables sur option = false;Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an;Option pour la tenue d’une comptabilité créances/dettes;Régime d'imposition des bénéficces (1) ;"Si Micro BA =""null""";"SI Réel simplifié BA =""null""";Si Réel normal BA = null;Si Forfait forestier = null;Revenus fonciers;"Si Régime d'imposition à l'IS = ""true"" ";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";Exercice d’activités accessoires de nature agricole;Exercice d’activités accessoires de nature agricole et Micro BIC = null;Exercice d’activités accessoires de nature agricole et Réel simplifié BIC = null;Exercice d’activités accessoires de nature agricole et Réel Normal BIC = null;Exercice d’activités accessoires de nature agricole et Spécial BNC = null;“Option pour la tenue d’une comptabilité créances/dettes”;Régime d'imposition à la TVA;Si Remboursement forfaitaire agricole = null;Option particulière à la TVA : Pour la TVA en tant que bailleur de biens ruraux;Option particulière à la TVA : Pour de dépôt d’une déclaration de régularisation portant sur l’exercice comptable;Option particulière à la TVA : Pour le dépôt de déclarations trimestrielles sur la base des recettes réalisées;Option particulière à la TVA : pour le dépôt de déclarations mensuelles sur la base de recettes réalisées;“Régime d’imposition de la TVA (activités accessoires de nature agricole);Si Franchise en base TVA= null;Si Réel simplifié TVA = null;Si Réel normal TVA = null;Assujettissement à la TVA en cas d’opérations imposables sur option;Option pour le dépôt de déclarations trimestrielles, si TVA inférieure à 4000€/an;Régime d'imposition des bénéfices (1) ;;;Régime d'imposition à la TVA;si Régime simplifié TVA = null
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;05;Collecte et traitement des eaux usées;01;Collecte et traitement des eaux usées;00;;04050100;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;37.00Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;05;Collecte et traitement des eaux usées;02;Entretien de fosses septiques.;00;;04050200;;ACOSS;;ARTISANALE_REGLEMENTEE;Non applicable;AGRICOLE (NON ACTIF);;37.00Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";01;Collecte des déchets non dangereux;00;;04060100;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;38.11Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";02;Collecte des déchets dangereux;00;;04060200;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;38.12Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";03;Collecte des déchets nucléaires.;00;;04060300;;ACOSS;;ARTISANALE;COMMERCIALE;Non applicable;;38.12Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";04;Traitement et élimination des déchets non dangereux;01;Au service exclusif des exploitations agricoles;04060401;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;38.21Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";04;Traitement et élimination des déchets non dangereux;02;Autre;04060402;;ACOSS;;COMMERCIALE;COMMERCIALE;Non applicable;;38.21Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";05;Incinération des déchets non dangereux et production de cendres et scories associée.;00;;04060500;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;38.21Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";06;Traitement et élimination des déchets dangereux;00;;04060600;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;38.22Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";07;Traitement et élimination de déchets nucléaires radioactifs.;00;;04060700;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;38.22Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";08;Démantèlement d'épaves;00;;04060800;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;38.31Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;06;"Collecte, traitement et élimination des déchets ; récupération";09;Récupération de déchets triés;00;;04060900;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;38.32Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;07;Dépollution et autres services de gestion des déchets;00;;00;;04070000;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;"38.32Z  ; 39.00Z";"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04;Réseaux de production, de distribution et de traitement des fluides et des déchets ;08;Désamiantage.;00;;00;;04080000;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;39.00Z;"""99""
precisionAutre = ""collecte et traitement de fluides et de déchets""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;01;Promotion immobilière;01;Promotion immobilière de bureaux;00;;05010100;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;"41.10A  ; 41.10B  ; 41.10C  ; 41.10D";"""22""";Micro BIC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;01;Promotion immobilière;02;Promotion immobilière de logements;00;;05010200;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;"41.10A  ; 41.10B  ; 41.10C  ; 41.10D";"""23""";Micro BIC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;01;Promotion immobilière;03;Promotion immobilière d'autres bâtiments;00;;05010300;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;"41.10A  ; 41.10B  ; 41.10C  ; 41.10D";"""24""";Micro BIC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;02;Construction et réhabilitation de bâtiments résidentiels et non résidentiels;00;;00;;05020000;;ACOSS;;ARTISANALE_REGLEMENTEE;Non applicable;AGRICOLE (NON ACTIF);;"41.20A  ; 41.20B";"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;01;Construction de routes et de voies ferrées ;00;;05030100;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;"42.11Z  ; 42.12Z  ; 42.13A  ; 42.13B";"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;02;Construction d’installations de réseaux pour fluides.;00;;05030200;;ACOSS;;ARTISANALE_REGLEMENTEE;Non applicable;AGRICOLE (NON ACTIF);;42.21Z;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;03;Forage des puits d’eau.;00;;05030300;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;42.21Z;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;04;Construction de centrales électriques.;00;;05030400;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;42.22Z;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;05;Construction de lignes électriques et de télécommunication.;00;;05030500;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;42.22Z;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;06;Construction d’ouvrages maritimes et fluviaux.;01;Au service exclusif des exploitations agricoles;05030601;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;42.91Z;"""14""";Micro BIC ;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;06;Construction d’ouvrages maritimes et fluviaux.;02;Autre;05030602;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;42.91Z;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;07;Construction d'autres ouvrages de génie civil ;01;Au service exclusif des exploitations agricoles;05030701;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;"42.92Z  ; 42.99Z";"""14""";Micro BIC ;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;07;Construction d'autres ouvrages de génie civil ;02;Autre;05030702;;ACOSS;;ARTISANALE;COMMERCIALE;Non applicable;;"42.92Z  ; 42.99Z";"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;08;Construction d’installations sportives et d’ouvrages industriels ou miniers.;01;Au service exclusif des exploitations agricoles;05030801;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;42.99Z;"""14""";Micro BIC ;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;03;Génie civil;08;Construction d’installations sportives et d’ouvrages industriels ou miniers.;02;Autre;05030802;;ACOSS;;ARTISANALE;COMMERCIALE;Non applicable;;42.99Z;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;04;Travaux de construction spécialisés ;01;Démolition et préparation des sites;01;Au service exclusif des exploitations agricoles;05040101;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;"43.11Z  ; 43.12Z  ; 43.13A  ; 43.13B ; 43.13Z ; 43.12A ; 4312B";"""14""";Micro BIC ;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;04;Travaux de construction spécialisés ;01;Démolition et préparation des sites;02;Autre;05040102;;ACOSS;;ARTISANALE;COMMERCIALE;Non applicable;;"43.11Z  ; 43.12Z  ; 43.13A  ; 43.13B ; 43.13Z ; 43.12A ; 43.12B";"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;04;Travaux de construction spécialisés ;02;Installation d’antennes.;00;;05040200;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;43.21A;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;04;Travaux de construction spécialisés ;03;Travaux d'installation électrique, plomberie et autres travaux d'installation;00;;05040300;;ACOSS;;ARTISANALE_REGLEMENTEE;Non applicable;AGRICOLE (NON ACTIF);;"43.21A  ; 43.21B  ; 43.22A  ; 43.22B  ; 43.29A  ; 43.29B";"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;04;Travaux de construction spécialisés ;04;Montage de clôtures et de grilles.;00;;05040400;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;43.29B;"""14""";micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05;Construction;04;Travaux de construction spécialisés ;05;Travaux de plâtrerie, mensuiserie, peinture, vitrerie et de revêtement;00;;05040500;;ACOSS;;ARTISANALE_REGLEMENTEE;Non applicable;AGRICOLE (NON ACTIF);;"43.31Z  ; 43.32A  ; 43.32B  ; 43.33Z  ; 43.34Z";"""14""";micro BIC;;;;;;Staffeur-stucateur, Escaliéteur, Menuisiser, Laqueur, Ferronnier-Forgeron, Métallier, Mosaïste, Paveur-dalleur, Parqueteur, Peintre en décor, Fresquiste, ;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Non applicable;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
